Row  Column  Power
76  132  3.65587576526
76  189  4.0
76  190  4.0
76  191  4.0
76  192  4.0
76  193  4.0
76  194  4.0
76  195  4.0
76  196  4.0
76  197  4.0
76  198  4.0
76  199  4.0
76  200  4.0
76  201  4.0
76  202  4.0
76  203  4.0
76  204  4.0
76  205  4.0
76  206  4.0
76  207  4.0
76  208  4.0
76  209  4.0
76  239  4.72250295787
76  299  3.8965031161
76  311  3.5368331463
76  335  3.58688317703
76  375  6.88277866136
77  29  5.0
77  38  4.54386119959
77  161  3.66085643602
77  179  3.96632273077
77  188  4.34047649734
77  189  4.0
77  190  4.0
77  191  4.0
77  192  4.0
77  193  4.0
77  194  4.0
77  195  4.0
77  196  4.0
77  197  4.0
77  198  4.0
77  199  4.0
77  200  4.0
77  201  4.0
77  202  4.0
77  203  4.0
77  204  4.0
77  205  4.0
77  206  4.0
77  207  4.0
77  208  4.0
77  209  4.0
77  218  3.9379774325
77  289  4.66761483732
77  291  3.69274724676
77  324  3.55799247829
77  326  4.10056503939
77  371  4.0535414598
77  381  3.72813435744
77  407  4.42136481807
77  416  3.43201567776
78  29  5.0
78  33  5.15812850955
78  39  4.58377782983
78  46  4.54046005051
78  47  4.7612649153
78  54  4.11006972065
78  91  3.71945996151
78  93  3.73448403185
78  97  6.00219165591
78  137  3.92769262605
78  181  3.75650852622
78  189  4.0
78  190  4.0
78  191  4.0
78  192  4.0
78  193  4.0
78  194  4.0
78  195  4.0
78  196  4.0
78  197  4.0
78  198  4.0
78  199  4.0
78  200  4.0
78  201  4.0
78  202  4.0
78  203  4.0
78  204  4.0
78  205  4.0
78  206  4.0
78  207  4.0
78  208  4.0
78  209  4.0
78  211  3.88777553013
78  223  3.75178999019
78  297  4.52140460252
78  303  4.16446445103
78  352  3.39802001719
78  407  4.05599598597
78  466  5.25995163974
78  490  6.19281594842
79  4  3.965725383
79  13  3.6106619755
79  29  5.0
79  54  3.6726249104
79  62  4.05379027897
79  64  3.88289750363
79  81  4.85960231548
79  112  3.88143371383
79  150  4.55294947298
79  157  4.79453532421
79  158  3.42226896
79  173  4.67651420687
79  179  3.73962607951
79  188  4.31818547172
79  189  4.0
79  190  4.0
79  191  4.0
79  192  4.0
79  193  4.0
79  194  4.0
79  195  4.0
79  196  4.0
79  197  4.0
79  198  4.0
79  199  4.0
79  200  4.0
79  201  4.0
79  202  4.0
79  203  4.0
79  204  4.0
79  205  4.0
79  206  4.0
79  207  4.0
79  208  4.0
79  209  4.0
79  215  4.27729961338
79  261  5.27574511344
79  288  4.6087002614
79  290  6.15173505719
79  367  6.6789741882
79  417  3.57048751412
79  436  3.89165050521
79  460  3.4602661367
79  493  3.68650584616
80  29  5.0
80  52  3.91032460147
80  67  5.46637383119
80  73  7.52372084022
80  94  4.47965257832
80  118  4.6064932286
80  189  4.0
80  190  4.0
80  191  4.0
80  192  4.0
80  193  4.0
80  194  4.0
80  195  4.0
80  196  4.0
80  197  4.0
80  198  4.0
80  199  4.0
80  200  4.0
80  201  4.0
80  202  4.0
80  203  4.0
80  204  4.0
80  205  4.0
80  206  4.0
80  207  4.0
80  208  4.0
80  209  4.0
80  334  4.99275287199
80  355  3.77166135721
80  405  4.37415732729
80  447  3.57209687376
81  8  3.45117355018
81  17  3.77703813928
81  29  5.0
81  55  4.8054542027
81  81  3.66846861893
81  122  4.51964543271
81  148  3.91660596071
81  183  3.45046901699
81  184  4.73215190859
81  189  4.0
81  190  4.0
81  191  4.0
81  192  4.0
81  193  4.0
81  194  4.0
81  195  4.0
81  196  4.0
81  197  4.0
81  198  4.0
81  199  4.0
81  200  4.0
81  201  4.0
81  202  4.0
81  203  4.0
81  204  4.0
81  205  4.0
81  206  4.0
81  207  4.0
81  208  4.0
81  209  4.0
81  295  4.01768234617
81  318  3.62962757483
81  345  3.58319769269
81  351  4.20749284271
81  379  5.25002689281
81  440  3.4910355993
81  461  4.65852096854
81  480  5.01497346702
81  492  3.88394138224
82  29  5.0
82  58  4.10022149359
82  70  4.08721275209
82  98  3.76812141132
82  126  4.50930303711
82  136  3.47073592252
82  181  5.58463250658
82  187  3.9717553992
82  189  4.0
82  190  4.0
82  191  4.0
82  192  4.0
82  193  4.0
82  194  4.0
82  195  4.0
82  196  4.0
82  197  4.0
82  198  4.0
82  199  4.0
82  200  4.0
82  201  4.0
82  202  4.0
82  203  4.0
82  204  4.0
82  205  4.0
82  206  4.0
82  207  4.0
82  208  4.0
82  209  4.0
82  226  3.89252675982
82  240  3.50530970008
82  285  4.42897545511
82  310  3.45332927397
82  321  3.68865631192
82  389  3.60123444098
82  411  4.81151321991
82  468  3.96054125697
83  29  5.0
83  52  3.62401318926
83  63  4.20466825131
83  76  3.69708302803
83  81  5.81447965389
83  130  4.10338113495
83  171  5.69487174027
83  184  4.18919144872
83  185  4.34178063991
83  189  4.0
83  190  4.0
83  191  4.0
83  192  4.0
83  193  4.0
83  194  4.0
83  195  4.0
83  196  4.0
83  197  4.0
83  198  4.0
83  199  4.0
83  200  4.0
83  201  4.0
83  202  4.0
83  203  4.0
83  204  4.0
83  205  4.0
83  206  4.0
83  207  4.0
83  208  4.0
83  209  4.0
83  230  4.17057646333
83  255  4.48796509385
83  316  3.42868403952
83  327  4.61562168437
83  350  4.1564533735
83  361  3.86744164597
83  434  3.73056805826
83  448  3.85301914264
83  464  3.66195290243
83  471  4.38420466631
84  29  5.0
84  76  4.55750390209
84  77  5.75899759509
84  104  3.64051422204
84  111  3.84121563245
84  154  3.88449977077
84  172  3.77982978595
84  175  5.39089300818
84  187  3.68902743408
84  189  4.0
84  190  4.0
84  191  4.0
84  192  4.0
84  193  4.0
84  194  4.0
84  195  4.0
84  196  4.0
84  197  4.0
84  198  4.0
84  199  4.0
84  200  4.0
84  201  4.0
84  202  4.0
84  203  4.0
84  204  4.0
84  205  4.0
84  206  4.0
84  207  4.0
84  208  4.0
84  209  4.0
84  212  5.47494320923
84  215  4.14396856234
84  230  3.58510559703
84  252  3.74106871651
84  325  3.76153887333
84  356  3.51246335381
84  363  5.06204222029
84  409  4.65661181865
84  460  4.56833043405
84  472  3.42816026927
84  474  8.42185189082
85  20  4.21918217586
85  23  3.53685911837
85  29  5.0
85  31  3.49919649776
85  60  3.4811390693
85  90  3.51116116998
85  93  4.75016986579
85  95  3.77434096617
85  132  3.74182685751
85  136  4.4498562383
85  144  5.92418615803
85  169  3.71288673878
85  189  4.0
85  190  4.0
85  191  4.0
85  192  4.0
85  193  4.0
85  194  4.0
85  195  4.0
85  196  4.0
85  197  4.0
85  198  4.0
85  199  4.0
85  200  4.0
85  201  4.0
85  202  4.0
85  203  4.0
85  204  4.0
85  205  4.0
85  206  4.0
85  207  4.0
85  208  4.0
85  209  4.0
85  261  4.34773264658
85  273  3.42053785647
85  280  4.73105422556
85  313  5.40093703391
85  339  4.94531199479
85  340  4.25162521898
85  342  3.62032992705
85  358  4.17992237817
85  365  4.4710765416
85  375  4.66017071233
85  387  4.84846069504
85  448  3.91549602962
85  496  3.9409612627
86  21  6.19542303726
86  29  5.0
86  73  3.62128006364
86  84  3.56146047608
86  108  4.1293785572
86  152  4.44925527783
86  165  3.91679255833
86  174  4.13981444928
86  189  4.0
86  190  4.0
86  191  4.0
86  192  4.0
86  193  4.0
86  194  4.0
86  195  4.0
86  196  4.0
86  197  4.0
86  198  4.0
86  199  4.0
86  200  4.0
86  201  4.0
86  202  4.0
86  203  4.0
86  204  4.0
86  205  4.0
86  206  4.0
86  207  4.0
86  208  4.0
86  209  4.0
86  264  5.27275572721
86  372  3.92571180289
86  436  3.97339603334
86  453  3.61879752072
87  5  3.43265819911
87  29  5.0
87  85  4.14616159803
87  114  5.7934930444
87  189  4.0
87  190  4.0
87  191  4.0
87  192  4.0
87  193  4.0
87  194  4.0
87  195  4.0
87  196  4.0
87  197  4.0
87  198  4.0
87  199  4.0
87  200  4.0
87  201  4.0
87  202  4.0
87  203  4.0
87  204  4.0
87  205  4.0
87  206  4.0
87  207  4.0
87  208  4.0
87  209  4.0
87  244  3.68823838614
87  273  6.72781986396
87  280  3.81551743377
87  305  3.82469529431
87  308  5.06036550107
87  349  3.61422525687
87  377  3.52679547976
87  452  3.77538794106
87  453  4.06053429401
87  468  6.81971458166
87  474  3.72177373907
88  29  5.0
88  53  5.13805573083
88  119  3.87466289656
88  129  6.1790858277
88  132  3.88213444084
88  173  4.77185319327
88  189  4.0
88  190  4.0
88  191  4.0
88  192  4.0
88  193  4.0
88  194  4.0
88  195  4.0
88  196  4.0
88  197  4.0
88  198  4.0
88  199  4.0
88  200  4.0
88  201  4.0
88  202  4.0
88  203  4.0
88  204  4.0
88  205  4.0
88  206  4.0
88  207  4.0
88  208  4.0
88  209  4.0
88  218  3.9006185451
88  233  7.76579261758
88  301  3.6229183543
88  312  3.92291622801
88  325  4.40584584469
88  426  3.45745470086
88  434  4.21513914211
88  468  3.70827556407
89  29  5.0
89  99  5.18105423112
89  178  4.00030625743
89  189  4.0
89  190  4.0
89  191  4.0
89  192  4.0
89  193  4.0
89  194  4.0
89  195  4.0
89  196  4.0
89  197  4.0
89  198  4.0
89  199  4.0
89  200  4.0
89  201  4.0
89  202  4.0
89  203  4.0
89  204  4.0
89  205  4.0
89  206  4.0
89  207  4.0
89  208  4.0
89  209  4.0
89  221  3.74393856134
89  287  3.59362722867
89  291  3.55589084199
89  384  4.12060433882
89  396  3.64918749276
89  412  4.08675165876
89  443  3.66275486722
89  449  4.05300386981
89  472  3.46698803324
89  486  3.63920840414
89  489  3.69362812398
90  11  3.660064181
90  19  4.0359431134
90  29  5.0
90  44  3.82919515279
90  129  4.2210255332
90  189  4.0
90  190  4.0
90  191  4.0
90  192  4.0
90  193  4.0
90  194  4.0
90  195  4.0
90  196  4.0
90  197  4.0
90  198  4.0
90  199  4.0
90  200  4.0
90  201  4.0
90  202  4.0
90  203  4.0
90  204  4.0
90  205  4.0
90  206  4.0
90  207  4.0
90  208  4.0
90  209  4.0
90  245  4.17792019347
90  315  4.94964339882
90  337  4.45752099135
90  341  3.5341218256
90  389  4.12004595639
90  430  3.79012012723
90  431  7.04777011356
90  485  4.0467503048
91  8  3.52845406135
91  29  5.0
91  41  5.5149018345
91  44  4.12608287671
91  52  3.6826122194
91  61  3.85311223296
91  76  3.75272856745
91  116  4.8544891961
91  132  3.53303764474
91  152  4.02269113405
91  183  3.44369180699
91  184  6.24479783876
91  189  4.0
91  190  4.0
91  191  4.0
91  192  4.0
91  193  4.0
91  194  4.0
91  195  4.0
91  196  4.0
91  197  4.0
91  198  4.0
91  199  4.0
91  200  4.0
91  201  4.0
91  202  4.0
91  203  4.0
91  204  4.0
91  205  4.0
91  206  4.0
91  207  4.0
91  208  4.0
91  209  4.0
91  224  3.49564201325
91  269  5.6405256909
91  280  3.48390414954
91  312  3.83577884905
91  331  3.50769926789
91  339  4.85726266174
91  343  3.99742528994
91  344  3.6393351921
91  360  4.07452240432
91  444  3.88546603426
92  29  5.0
92  48  3.76830767965
92  77  4.26743507763
92  120  4.28158602399
92  189  4.0
92  190  4.0
92  191  4.0
92  192  4.0
92  193  4.0
92  194  4.0
92  195  4.0
92  196  4.0
92  197  4.0
92  198  4.0
92  199  4.0
92  200  4.0
92  201  4.0
92  202  4.0
92  203  4.0
92  204  4.0
92  205  4.0
92  206  4.0
92  207  4.0
92  208  4.0
92  209  4.0
92  232  4.11895935703
92  262  3.98174305226
92  268  4.25709390569
92  278  3.94505245561
92  280  3.5310123074
92  320  4.59273075051
92  365  3.71675742374
92  406  3.64423397613
92  444  3.47691248617
92  450  3.61281584525
92  483  3.57062960117
93  29  5.0
93  39  3.59730899085
93  46  3.59782054467
93  49  6.83656898749
93  89  4.2363921258
93  101  4.84033475843
93  133  3.89063041434
93  136  3.68240173818
93  140  3.45385320409
93  151  4.67932926351
93  156  4.49211467208
93  174  3.9834582411
93  175  3.47260049995
93  189  4.0
93  190  4.0
93  191  4.0
93  192  4.0
93  193  4.0
93  194  4.0
93  195  4.0
93  196  4.0
93  197  4.0
93  198  4.0
93  199  4.0
93  200  4.0
93  201  4.0
93  202  4.0
93  203  4.0
93  204  4.0
93  205  4.0
93  206  4.0
93  207  4.0
93  208  4.0
93  209  4.0
93  232  4.53283936118
93  264  3.43966036431
93  286  4.36239487021
93  297  4.32481334132
93  318  4.54426980466
93  335  3.60879866586
93  352  6.55471620357
93  372  4.71363224794
93  387  4.35038454703
93  425  4.06571178312
94  12  3.69694822972
94  29  5.0
94  31  4.88721710624
94  59  3.52725063079
94  66  3.98429850126
94  159  3.68884725444
94  189  4.0
94  190  4.0
94  191  4.0
94  192  4.0
94  193  4.0
94  194  4.0
94  195  4.0
94  196  4.0
94  197  4.0
94  198  4.0
94  199  4.0
94  200  4.0
94  201  4.0
94  202  4.0
94  203  4.0
94  204  4.0
94  205  4.0
94  206  4.0
94  207  4.0
94  208  4.0
94  209  4.0
94  216  3.54504244525
94  224  3.62057413068
94  291  7.70937927012
94  328  3.64964156105
94  400  3.75629756134
94  402  5.54873920736
94  431  5.19693180849
94  443  5.74696135625
95  24  4.69300215769
95  29  5.0
95  31  4.82149511158
95  48  6.87141783304
95  98  5.89930318827
95  99  5.032847729
95  171  4.54200681598
95  189  4.0
95  190  4.0
95  191  4.0
95  192  4.0
95  193  4.0
95  194  4.0
95  195  4.0
95  196  4.0
95  197  4.0
95  198  4.0
95  199  4.0
95  200  4.0
95  201  4.0
95  202  4.0
95  203  4.0
95  204  4.0
95  205  4.0
95  206  4.0
95  207  4.0
95  208  4.0
95  209  4.0
95  225  3.45222035951
95  237  5.29481906091
95  261  3.50272565711
95  266  4.36380953102
95  277  4.94106840715
95  352  4.36138014713
95  385  4.39383342181
95  420  3.80590676995
95  422  3.4754339512
95  442  4.04572573651
95  476  5.2396744589
95  483  4.6236381805
96  29  5.0
96  93  5.97906800349
96  157  4.10791005945
96  189  4.0
96  190  4.0
96  191  4.0
96  192  4.0
96  193  4.0
96  194  4.0
96  195  4.0
96  196  4.0
96  197  4.0
96  198  4.0
96  199  4.0
96  200  4.0
96  201  4.0
96  202  4.0
96  203  4.0
96  204  4.0
96  205  4.0
96  206  4.0
96  207  4.0
96  208  4.0
96  209  4.0
96  263  5.32324578473
96  275  4.67084042243
96  306  4.32170652996
96  328  4.72665095103
96  395  4.39432663985
96  398  4.84148238633
96  445  5.31840448848
96  480  3.97533311951
97  16  3.73265002759
97  20  4.5743672569
97  29  5.0
97  58  3.86176321787
97  100  4.48332896139
97  106  4.00550373177
97  150  5.31856599428
97  189  4.0
97  190  4.0
97  191  4.0
97  192  4.0
97  193  4.0
97  194  4.0
97  195  4.0
97  196  4.0
97  197  4.0
97  198  4.0
97  199  4.0
97  200  4.0
97  201  4.0
97  202  4.0
97  203  4.0
97  204  4.0
97  205  4.0
97  206  4.0
97  207  4.0
97  208  4.0
97  209  4.0
97  228  5.71994546778
97  238  6.42744656235
97  269  6.21143975384
97  317  3.69580823575
97  337  3.93897333486
97  412  3.70390788883
97  455  3.6158813805
97  470  4.60383909892
97  498  4.0521669316
98  29  5.0
98  34  6.05155969873
98  56  5.8406282945
98  70  4.69591250054
98  106  4.57960923963
98  107  3.67516225585
98  117  3.72817641957
98  120  4.39163745457
98  150  3.66521095347
98  166  3.48376428524
98  189  4.0
98  190  4.0
98  191  4.0
98  192  4.0
98  193  4.0
98  194  4.0
98  195  4.0
98  196  4.0
98  197  4.0
98  198  4.0
98  199  4.0
98  200  4.0
98  201  4.0
98  202  4.0
98  203  4.0
98  204  4.0
98  205  4.0
98  206  4.0
98  207  4.0
98  208  4.0
98  209  4.0
98  214  3.4089925954
98  241  3.44885631739
98  271  3.92210505275
98  291  3.76672149798
98  311  3.52535702922
98  369  5.19495476918
98  424  5.51856100569
98  489  3.51121362927
98  496  3.73782984954
99  29  5.0
99  46  3.49842722827
99  58  3.79380089963
99  64  3.48284635198
99  108  3.64375972323
99  109  4.0157777292
99  162  5.79157760519
99  184  3.94910718261
99  189  4.0
99  190  4.0
99  191  4.0
99  192  4.0
99  193  4.0
99  194  4.0
99  195  4.0
99  196  4.0
99  197  4.0
99  198  4.0
99  199  4.0
99  200  4.0
99  201  4.0
99  202  4.0
99  203  4.0
99  204  4.0
99  205  4.0
99  206  4.0
99  207  4.0
99  208  4.0
99  209  4.0
99  232  4.13734081679
99  299  4.86144064191
99  322  3.80980131896
99  344  4.76855301693
99  421  3.45714171644
99  484  6.60101526916
99  485  4.447872959
100  18  4.16970476057
100  128  3.42198414458
100  155  5.24196113462
100  189  4.0
100  190  4.0
100  191  4.0
100  192  4.0
100  193  4.0
100  194  4.0
100  195  4.0
100  196  4.0
100  197  4.0
100  198  4.0
100  199  4.0
100  200  4.0
100  201  4.0
100  202  4.0
100  203  4.0
100  204  4.0
100  205  4.0
100  206  4.0
100  207  4.0
100  208  4.0
100  209  4.0
100  249  6.66282239876
100  296  4.29464061664
100  320  4.19885966001
100  326  3.64671067181
100  351  6.13972300738
100  359  3.43014366831
100  365  4.88600592328
101  25  3.83895274277
101  74  3.45967057037
101  80  3.59810883266
101  90  4.8584294333
101  160  4.5332204762
101  185  3.75400029072
101  186  3.45457213474
101  189  4.0
101  190  4.0
101  191  4.0
101  192  4.0
101  193  4.0
101  194  4.0
101  195  4.0
101  196  4.0
101  197  4.0
101  198  4.0
101  199  4.0
101  200  4.0
101  201  4.0
101  202  4.0
101  203  4.0
101  204  4.0
101  205  4.0
101  206  4.0
101  207  4.0
101  208  4.0
101  209  4.0
101  253  3.78050454652
101  288  3.80073612348
101  294  3.44644019298
101  330  4.87349793199
101  442  3.96594315665
101  460  3.70941867693
101  474  4.36125854389
102  46  4.7363303325
102  89  4.58308783662
102  114  3.7106462936
102  129  3.65023266192
102  150  4.06486686377
102  158  4.18309109439
102  166  4.87248738258
102  169  4.47966774632
102  189  4.0
102  190  4.0
102  191  4.0
102  192  4.0
102  193  4.0
102  194  4.0
102  195  4.0
102  196  4.0
102  197  4.0
102  198  4.0
102  199  4.0
102  200  4.0
102  201  4.0
102  202  4.0
102  203  4.0
102  204  4.0
102  205  4.0
102  206  4.0
102  207  4.0
102  208  4.0
102  209  4.0
102  233  4.34714435423
102  278  3.94512573365
102  293  5.18010935406
102  298  3.6455815767
102  382  3.53551316011
102  389  3.95055461296
102  403  8.35268211618
102  409  4.71543431344
102  429  4.36835255169
102  444  3.60565711017
102  494  3.77966533246
103  101  3.49705966511
103  125  3.46781622419
103  189  4.0
103  190  4.0
103  191  4.0
103  192  4.0
103  193  4.0
103  194  4.0
103  195  4.0
103  196  4.0
103  197  4.0
103  198  4.0
103  199  4.0
103  200  4.0
103  201  4.0
103  202  4.0
103  203  4.0
103  204  4.0
103  205  4.0
103  206  4.0
103  207  4.0
103  208  4.0
103  209  4.0
103  226  3.9820807473
103  231  3.72057004398
103  250  3.54333274718
103  257  3.474112934
103  278  3.60701981036
103  310  3.82903812733
103  313  3.5431429167
103  333  4.02481928374
103  355  3.74169853755
103  411  3.75903241067
103  448  4.40841841967
103  464  3.92920353716
103  465  4.46574410662
103  466  3.95039610035
103  489  3.84610126
104  1  3.822226145
104  53  3.43690763941
104  143  5.79548662452
104  189  4.0
104  190  4.0
104  191  4.0
104  192  4.0
104  193  4.0
104  194  4.0
104  195  4.0
104  196  4.0
104  197  4.0
104  198  4.0
104  199  4.0
104  200  4.0
104  201  4.0
104  202  4.0
104  203  4.0
104  204  4.0
104  205  4.0
104  206  4.0
104  207  4.0
104  208  4.0
104  209  4.0
104  244  4.32372102841
104  327  4.12985544163
104  356  3.94120275858
104  397  5.01093896591
104  414  4.45799043806
104  416  7.31846126168
104  438  3.49060606537
104  464  4.8336015517
104  470  4.35635558489
105  79  3.78732529061
105  93  3.94888477154
105  112  3.41797423271
105  119  5.17223082984
105  181  3.40396816151
105  189  4.0
105  190  4.0
105  191  4.0
105  192  4.0
105  193  4.0
105  194  4.0
105  195  4.0
105  196  4.0
105  197  4.0
105  198  4.0
105  199  4.0
105  200  4.0
105  201  4.0
105  202  4.0
105  203  4.0
105  204  4.0
105  205  4.0
105  206  4.0
105  207  4.0
105  208  4.0
105  209  4.0
105  224  6.24521416644
105  235  6.56379846502
105  238  3.60624775848
105  273  3.58608450444
105  284  4.31713870194
105  295  3.58863635279
105  328  5.29367883962
105  388  4.25587048836
105  447  4.41922863214
105  471  4.08832703385
105  477  5.32486087638
106  21  4.50231454783
106  55  4.65365223936
106  57  4.62160305873
106  70  4.34142679772
106  103  3.48294992373
106  104  4.17006151943
106  111  4.55938063423
106  125  3.70013273768
106  172  4.01114825767
106  181  4.34346558839
106  189  4.0
106  190  4.0
106  191  4.0
106  192  4.0
106  193  4.0
106  194  4.0
106  195  4.0
106  196  4.0
106  197  4.0
106  198  4.0
106  199  4.0
106  200  4.0
106  201  4.0
106  202  4.0
106  203  4.0
106  204  4.0
106  205  4.0
106  206  4.0
106  207  4.0
106  208  4.0
106  209  4.0
106  325  3.44021632436
106  326  3.92075895839
106  334  3.42929098741
106  383  4.36905642978
106  406  4.05888171769
106  420  3.74482196271
106  444  3.49704668267
106  447  4.71283385755
106  472  3.47706410264
106  483  3.62110126528
106  491  3.72691244713
107  52  3.4741492383
107  102  11.7130280616
107  122  4.57941451001
107  154  3.72665496753
107  177  4.19358053102
107  189  4.0
107  190  4.0
107  191  4.0
107  192  4.0
107  193  4.0
107  194  4.0
107  195  4.0
107  196  4.0
107  197  4.0
107  198  4.0
107  199  4.0
107  200  4.0
107  201  4.0
107  202  4.0
107  203  4.0
107  204  4.0
107  205  4.0
107  206  4.0
107  207  4.0
107  208  4.0
107  209  4.0
107  341  3.47859789158
107  349  3.58086677526
107  369  3.68415985016
107  370  5.52896531191
107  394  3.47897733662
107  419  4.01098798668
107  447  8.62426873287
107  448  4.23165770158
107  449  4.09189172847
107  454  8.15756839575
108  7  4.29533655508
108  26  3.42366499718
108  39  6.02609513325
108  140  3.45439577538
108  142  4.42999363248
108  150  3.70140197703
108  189  4.0
108  190  4.0
108  191  4.0
108  192  4.0
108  193  4.0
108  194  4.0
108  195  4.0
108  196  4.0
108  197  4.0
108  198  4.0
108  199  4.0
108  200  4.0
108  201  4.0
108  202  4.0
108  203  4.0
108  204  4.0
108  205  4.0
108  206  4.0
108  207  4.0
108  208  4.0
108  209  4.0
108  245  5.67766224235
108  256  3.71749280191
108  275  4.44074458891
108  300  4.09096960446
108  313  3.58602507387
108  343  3.53563030905
108  392  3.62158170642
108  399  6.21425826373
108  415  4.62692738303
108  492  7.57038542001
109  94  3.59020747674
109  99  4.81895807448
109  109  6.36372352507
109  131  5.04111882036
109  189  4.0
109  190  4.0
109  191  4.0
109  192  4.0
109  193  4.0
109  194  4.0
109  195  4.0
109  196  4.0
109  197  4.0
109  198  4.0
109  199  4.0
109  200  4.0
109  201  4.0
109  202  4.0
109  203  4.0
109  204  4.0
109  205  4.0
109  206  4.0
109  207  4.0
109  208  4.0
109  209  4.0
109  221  4.92651410812
109  280  4.86792795344
109  292  4.77839110371
109  323  3.51932618955
109  361  3.65276333251
109  383  4.17992964803
109  398  3.58927286198
109  469  3.73796013874
110  16  3.85929085922
110  49  5.88257013248
110  59  5.15244023667
110  91  3.73717958762
110  113  5.39877099847
110  120  3.68631329836
110  124  4.24482259108
110  146  5.27185719315
110  153  3.86844935051
110  179  3.50282347235
110  189  4.0
110  190  4.0
110  191  4.0
110  192  4.0
110  193  4.0
110  194  4.0
110  195  4.0
110  196  4.0
110  197  4.0
110  198  4.0
110  199  4.0
110  200  4.0
110  201  4.0
110  202  4.0
110  203  4.0
110  204  4.0
110  205  4.0
110  206  4.0
110  207  4.0
110  208  4.0
110  209  4.0
110  212  3.81731888366
110  246  3.4693758541
110  277  3.71334206403
110  283  3.78819137037
110  296  7.98793831928
110  363  3.9440949553
110  378  3.96464692555
110  387  4.0593030436
110  422  4.78113221137
110  424  4.46456819696
110  482  3.90912292362
111  23  4.65543647275
111  106  5.04686712507
111  113  3.98405967629
111  122  4.18397975356
111  126  4.32364329457
111  189  4.0
111  190  4.0
111  191  4.0
111  192  4.0
111  193  4.0
111  194  4.0
111  195  4.0
111  196  4.0
111  197  4.0
111  198  4.0
111  199  4.0
111  200  4.0
111  201  4.0
111  202  4.0
111  203  4.0
111  204  4.0
111  205  4.0
111  206  4.0
111  207  4.0
111  208  4.0
111  209  4.0
111  226  4.51153743447
111  231  3.89727764989
111  310  4.37290274327
111  349  4.22306628479
111  406  3.68785763708
111  423  4.26419036508
111  427  4.6545470419
111  432  3.88100266151
111  444  5.54328285947
111  451  4.14391027149
111  475  4.88287591859
111  483  3.82008561303
112  20  6.1709649906
112  58  5.44255418675
112  63  3.94884099769
112  99  4.14981608601
112  101  5.21098032493
112  104  3.81103578109
112  127  3.44754009598
112  142  4.59968422338
112  189  4.0
112  190  4.0
112  191  4.0
112  192  4.0
112  193  4.0
112  194  4.0
112  195  4.0
112  196  4.0
112  197  4.0
112  198  4.0
112  199  4.0
112  200  4.0
112  201  4.0
112  202  4.0
112  203  4.0
112  204  4.0
112  205  4.0
112  206  4.0
112  207  4.0
112  208  4.0
112  209  4.0
112  212  4.08898991681
112  268  3.83465586233
112  273  5.49851679037
112  277  4.99542753304
112  295  3.58848839063
112  320  5.79661875333
112  349  3.48686458042
112  361  3.46788837996
112  375  3.88057168641
112  423  6.05855836487
112  429  3.92110800019
112  464  5.45960450022
112  490  3.40146607617
113  37  3.46895377199
113  45  4.0665062898
113  54  3.72474777304
113  108  4.53825412498
113  131  3.7889056639
113  189  4.0
113  190  4.0
113  191  4.0
113  192  4.0
113  193  4.0
113  194  4.0
113  195  4.0
113  196  4.0
113  197  4.0
113  198  4.0
113  199  4.0
113  200  4.0
113  201  4.0
113  202  4.0
113  203  4.0
113  204  4.0
113  205  4.0
113  206  4.0
113  207  4.0
113  208  4.0
113  209  4.0
113  256  3.42694717436
113  260  3.59661787276
113  320  4.87301075433
113  348  3.59591981638
113  366  4.56436975818
113  389  4.61198281964
113  412  3.4136881316
113  413  4.0938217747
113  416  4.64443838928
113  439  4.64549708546
114  5  4.08933849025
114  41  3.98532948286
114  65  6.39175787879
114  173  6.65055749533
114  189  4.0
114  190  4.0
114  191  4.0
114  192  4.0
114  193  4.0
114  194  4.0
114  195  4.0
114  196  4.0
114  197  4.0
114  198  4.0
114  199  4.0
114  200  4.0
114  201  4.0
114  202  4.0
114  203  4.0
114  204  4.0
114  205  4.0
114  206  4.0
114  207  4.0
114  208  4.0
114  209  4.0
114  261  4.46306463319
114  304  4.10899215886
114  308  3.42312932852
114  315  4.44814868096
114  351  3.56975665985
114  354  4.11551838405
114  365  3.78823188677
114  370  4.47880014064
114  384  3.43495487279
114  385  3.4378476678
114  419  5.14315903611
114  475  5.53789786545
114  484  4.0998755662
115  44  5.20422533651
115  57  5.82871250922
115  62  3.7358461337
115  175  3.45094152801
115  181  3.88609613063
115  189  4.0
115  190  4.0
115  191  4.0
115  192  4.0
115  193  4.0
115  194  4.0
115  195  4.0
115  196  4.0
115  197  4.0
115  198  4.0
115  199  4.0
115  200  4.0
115  201  4.0
115  202  4.0
115  203  4.0
115  204  4.0
115  205  4.0
115  206  4.0
115  207  4.0
115  208  4.0
115  209  4.0
115  271  3.55074236124
115  299  3.77942348042
115  332  3.69222931531
115  352  4.97226431824
115  385  3.39987626426
115  424  6.80956728288
115  473  3.9122116295
116  31  3.42542968633
116  51  3.70199265432
116  61  3.69020281356
116  88  5.40941816176
116  101  3.63940685919
116  126  3.43632677816
116  131  4.35698643799
116  148  6.32502452801
116  189  4.0
116  190  4.0
116  191  4.0
116  192  4.0
116  193  4.0
116  194  4.0
116  195  4.0
116  196  4.0
116  197  4.0
116  198  4.0
116  199  4.0
116  200  4.0
116  201  4.0
116  202  4.0
116  203  4.0
116  204  4.0
116  205  4.0
