Row  Colunm  Power
18  198  4.11589755087
18  199  4.11589755087
18  200  4.11589755087
18  201  4.11589755087
18  202  4.11589755087
18  203  4.11589755087
18  204  4.11589755087
18  205  4.11589755087
18  206  4.11589755087
18  207  4.11589755087
18  208  4.1157635849
18  286  4.13482983286
18  299  5.85604157156
18  436  4.53060528516
18  476  4.10441846133
18  488  4.59652597867
19  190  4.11522755282
19  191  4.11589755087
19  192  4.11589755087
19  193  4.11589755087
19  194  4.11589755087
19  195  4.11589755087
19  196  4.11589755087
19  197  4.11589755087
19  198  4.11589755087
19  199  4.11589755087
19  200  4.11589755087
19  201  4.11589755087
19  202  4.11589755087
19  203  4.11589755087
19  204  4.11589755087
19  205  4.11589755087
19  206  4.11589755087
19  207  4.11589755087
19  208  4.11542961477
19  299  5.91006391755
19  308  4.14657923241
19  430  6.04683404321
19  431  6.8408190077
19  432  6.77406999211
19  433  6.67205548428
19  434  6.84310603782
19  435  6.71093222206
19  436  7.01092748973
19  437  6.64465896825
19  438  6.68348718864
19  439  6.62033634803
19  440  6.66142022177
19  441  6.6129617905
19  442  6.58476640365
19  443  6.77400852118
19  444  6.83011576276
19  445  6.72708985078
19  446  6.65835169183
19  447  6.55456464102
19  448  6.61148693445
19  449  6.57333627764
19  450  6.65182845724
19  451  6.70143465728
19  452  6.60896252129
19  453  6.51308674824
19  454  6.5030707691
19  455  6.62371945995
19  456  6.86845054476
19  457  6.67821816393
19  458  6.5349379005
19  459  6.60675205299
19  460  6.80772551416
19  461  6.944642924
19  462  6.71638683761
19  463  6.69770516973
19  464  6.62170944794
19  465  6.59010714946
19  466  6.76311369563
19  467  6.59629963161
19  468  6.634658761
19  469  6.84992304873
19  470  6.65445080108
19  471  6.89244812464
19  472  6.60471082714
19  473  6.66620048333
19  474  6.85861149378
19  475  7.01330107904
19  476  6.96635980716
19  477  6.95084824979
19  478  6.94616264972
19  479  6.73096668528
19  480  6.57856809844
19  481  6.70894828362
19  482  6.78615026231
19  483  6.63638942903
19  484  6.94102413842
19  485  6.63652309923
19  486  6.59699343609
19  487  6.75934978844
19  488  7.19747288473
19  489  6.78047946339
19  490  6.57172032894
19  491  6.68569128114
19  492  6.59810894827
19  493  6.57988379171
19  494  6.62221597603
19  495  6.6800518919
19  496  6.63219570201
19  497  6.60155438793
19  498  6.68293816143
19  499  6.12400597455
20  190  4.11506257973
20  191  4.11589755087
20  192  4.11589755087
20  193  4.11589755087
20  194  4.11589755087
20  195  4.11589755087
20  196  4.11589755087
20  197  4.11589755087
20  198  4.11589755087
20  199  4.11589755087
20  200  4.11589755087
20  201  4.11589755087
20  202  4.11589755087
20  203  4.11589755087
20  204  4.11589755087
20  205  4.11589755087
20  206  4.11589755087
20  207  4.11589755087
20  208  4.11512433768
20  298  4.79946833446
20  299  6.41633408838
20  402  4.35831564264
21  33  5.7206286654
21  190  4.11499717817
21  191  4.11589755087
21  192  4.11589755087
21  193  4.11589755087
21  194  4.11589755087
21  195  4.11589755087
21  196  4.11589755087
21  197  4.11589755087
21  198  4.11589755087
21  199  4.11589755087
21  200  4.11589755087
21  201  4.11589755087
21  202  4.11589755087
21  203  4.11589755087
21  204  4.11589755087
21  205  4.11589755087
21  206  4.11589755087
21  207  4.11589755087
21  208  4.11490511528
21  217  5.04028878429
21  265  5.24021246487
21  299  5.94619280565
22  109  4.29098305471
22  190  4.11563740939
22  191  4.11589755087
22  192  4.11589755087
22  193  4.11589755087
22  194  4.11589755087
22  195  4.11589755087
22  196  4.11589755087
22  197  4.11589755087
22  198  4.11589755087
22  199  4.11589755087
22  200  4.11589755087
22  201  4.11589755087
22  202  4.11589755087
22  203  4.11589755087
22  204  4.11589755087
22  205  4.11589755087
22  206  4.11589755087
22  207  4.11589755087
22  208  4.11506441522
22  299  5.80418681712
23  97  4.21510228566
23  190  4.11542641636
23  191  4.11589755087
23  192  4.11589755087
23  193  4.11589755087
23  194  4.11589755087
23  195  4.11589755087
23  196  4.11589755087
23  197  4.11589755087
23  198  4.11589755087
23  199  4.11589755087
23  200  4.11589755087
23  201  4.11589755087
23  202  4.11589755087
23  203  4.11589755087
23  204  4.11589755087
23  205  4.11589755087
23  206  4.11589755087
23  207  4.11589755087
23  208  4.11559804441
23  299  5.9966788042
24  190  4.11519794497
24  191  4.11589755087
24  192  4.11589755087
24  193  4.11589755087
24  194  4.11589755087
24  195  4.11589755087
24  196  4.11589755087
24  197  4.11589755087
24  198  4.11589755087
24  199  4.11589755087
24  200  4.11589755087
24  201  4.11589755087
24  202  4.11589755087
24  203  4.11589755087
24  204  4.11589755087
24  205  4.11589755087
24  206  4.11589755087
24  207  4.11589755087
24  208  4.11525022582
24  299  6.0092281141
24  435  4.50322080623
25  190  4.1148956868
25  191  4.11589755087
25  192  4.11589755087
25  193  4.11589755087
25  194  4.11589755087
25  195  4.11589755087
25  196  4.11589755087
25  197  4.11589755087
25  198  4.11589755087
25  199  4.11589755087
25  200  4.11589755087
25  201  4.11589755087
25  202  4.11589755087
25  203  4.11589755087
25  204  4.11589755087
25  205  4.11589755087
25  206  4.11589755087
25  207  4.11589755087
25  208  4.11509037993
25  299  5.80249275138
26  190  4.11498030163
26  191  4.11589755087
26  192  4.11589755087
26  193  4.11589755087
26  194  4.11589755087
26  195  4.11589755087
26  196  4.11589755087
26  197  4.11589755087
26  198  4.11589755087
26  199  4.11589755087
26  200  4.11589755087
26  201  4.11589755087
26  202  4.11589755087
26  203  4.11589755087
26  204  4.11589755087
26  205  4.11589755087
26  206  4.11589755087
26  207  4.11589755087
26  208  4.11490322973
26  299  5.82055144681
26  376  4.16794658838
27  190  4.1152954425
27  191  4.11589755087
27  192  4.11589755087
27  193  4.11589755087
27  194  4.11589755087
27  195  4.11589755087
27  196  4.11589755087
27  197  4.11589755087
27  198  4.11589755087
27  199  4.11589755087
27  200  4.11589755087
27  201  4.11589755087
27  202  4.11589755087
27  203  4.11589755087
27  204  4.11589755087
27  205  4.11589755087
27  206  4.11589755087
27  207  4.11589755087
27  208  4.11524331835
27  299  5.76764018493
28  190  4.11580119944
28  191  4.11589755087
28  192  4.11589755087
28  193  4.11589755087
28  194  4.11589755087
28  195  4.11589755087
28  196  4.11589755087
28  197  4.11589755087
28  198  4.11589755087
28  199  4.11589755087
28  200  4.11589755087
28  201  4.11589755087
28  202  4.11589755087
28  203  4.11589755087
28  204  4.11589755087
28  205  4.11589755087
28  206  4.11589755087
28  207  4.11589755087
28  208  4.11499656035
28  299  5.71643387495
29  190  4.11513809146
29  191  4.11589755087
29  192  4.11589755087
29  193  4.11589755087
29  194  4.11589755087
29  195  4.11589755087
29  196  4.11589755087
29  197  4.11589755087
29  198  4.11589755087
29  199  4.11589755087
29  200  4.11589755087
29  201  4.11589755087
29  202  4.11589755087
29  203  4.11589755087
29  204  4.11589755087
29  205  4.11589755087
29  206  4.11589755087
29  207  4.11589755087
29  208  4.11520077869
29  225  4.29149823637
29  299  5.78823622611
30  127  4.95331678178
30  190  4.11510689492
30  191  4.11589755087
30  192  4.11589755087
30  193  4.11589755087
30  194  4.11589755087
30  195  4.11589755087
30  196  4.11589755087
30  197  4.11589755087
30  198  4.11589755087
30  199  4.11589755087
30  200  4.11589755087
30  201  4.11589755087
30  202  4.11589755087
30  203  4.11589755087
30  204  4.11589755087
30  205  4.11589755087
30  206  4.11589755087
30  207  4.11589755087
30  208  4.11493500781
30  299  5.73338897738
30  499  4.41979002596
31  33  4.30409570347
31  88  4.22623991719
31  190  4.11488686407
31  191  4.11589755087
31  192  4.11589755087
31  193  4.11589755087
31  194  4.11589755087
31  195  4.11589755087
31  196  4.11589755087
31  197  4.11589755087
31  198  4.11589755087
31  199  4.11589755087
31  200  4.11589755087
31  201  4.11589755087
31  202  4.11589755087
31  203  4.11589755087
31  204  4.11589755087
31  205  4.11589755087
31  206  4.11589755087
31  207  4.11589755087
31  208  4.11502546875
31  299  5.85385707148
32  165  5.10239083454
32  190  4.11498677341
32  191  4.11589755087
32  192  4.11589755087
32  193  4.11589755087
32  194  4.11589755087
32  195  4.11589755087
32  196  4.11589755087
32  197  4.11589755087
32  198  4.11589755087
32  199  4.11589755087
32  200  4.11589755087
32  201  4.11589755087
32  202  4.11589755087
32  203  4.11589755087
32  204  4.11589755087
32  205  4.11589755087
32  206  4.11589755087
32  207  4.11589755087
32  208  4.11562745242
32  213  4.8691027468
32  299  5.88279426401
32  411  5.1250136415
32  435  4.16222024144
33  190  4.11485753788
33  191  4.11589755087
33  192  4.11589755087
33  193  4.11589755087
33  194  4.11589755087
33  195  4.11589755087
33  196  4.11589755087
33  197  4.11589755087
33  198  4.11589755087
33  199  4.11589755087
33  200  4.11589755087
33  201  4.11589755087
33  202  4.11589755087
33  203  4.11589755087
33  204  4.11589755087
33  205  4.11589755087
33  206  4.11589755087
33  207  4.11589755087
33  208  4.11544032924
33  299  5.87961648592
33  312  4.93204478851
34  190  4.11502691027
34  191  4.11589755087
34  192  4.11589755087
34  193  4.11589755087
34  194  4.11589755087
34  195  4.11589755087
34  196  4.11589755087
34  197  4.11589755087
34  198  4.11589755087
34  199  4.11589755087
34  200  4.11589755087
34  201  4.11589755087
34  202  4.11589755087
34  203  4.11589755087
34  204  4.11589755087
34  205  4.11589755087
34  206  4.11589755087
34  207  4.11589755087
34  208  4.11499999319
34  299  5.84674628921
34  420  4.66883043036
35  190  4.11564743329
35  191  4.11589755087
35  192  4.11589755087
35  193  4.11589755087
35  194  4.11589755087
35  195  4.11589755087
35  196  4.11589755087
35  197  4.11589755087
35  198  4.11589755087
35  199  4.11589755087
35  200  4.11589755087
35  201  4.11589755087
35  202  4.11589755087
35  203  4.11589755087
35  204  4.11589755087
35  205  4.11589755087
35  206  4.11589755087
35  207  4.11589755087
35  208  4.11485504698
35  299  5.85073014284
35  356  4.10118854426
35  393  5.44023901541
36  190  4.11526437666
36  191  4.11589755087
36  192  4.11589755087
36  193  4.11589755087
36  194  4.11589755087
36  195  4.11589755087
36  196  4.11589755087
36  197  4.11589755087
36  198  4.11589755087
36  199  4.11589755087
36  200  4.11589755087
36  201  4.11589755087
36  202  4.11589755087
36  203  4.11589755087
36  204  4.11589755087
36  205  4.11589755087
36  206  4.11589755087
36  207  4.11589755087
36  208  4.11505119927
36  299  5.85002076762
37  190  4.11507716881
37  191  4.11589755087
37  192  4.11589755087
37  193  4.11589755087
37  194  4.11589755087
37  195  4.11589755087
37  196  4.11589755087
37  197  4.11589755087
37  198  4.11589755087
37  199  4.11589755087
37  200  4.11589755087
37  201  4.11589755087
37  202  4.11589755087
37  203  4.11589755087
37  204  4.11589755087
37  205  4.11589755087
37  206  4.11589755087
37  207  4.11589755087
37  208  4.11557872953
37  293  4.47035644539
37  299  5.73806807981
38  18  5.10909452768
38  190  4.11484946119
38  191  4.11589755087
38  192  4.11589755087
38  193  4.11589755087
38  194  4.11589755087
38  195  4.11589755087
38  196  4.11589755087
38  197  4.11589755087
38  198  4.11589755087
38  199  4.11589755087
38  200  4.11589755087
38  201  4.11589755087
38  202  4.11589755087
38  203  4.11589755087
38  204  4.11589755087
38  205  4.11589755087
38  206  4.11589755087
38  207  4.11589755087
38  208  4.11503752408
38  290  4.17224684208
38  299  5.90314165362
39  149  4.72843538754
39  190  4.114839729
39  191  4.11589755087
39  192  4.11589755087
39  193  4.11589755087
39  194  4.11589755087
39  195  4.11589755087
39  196  4.11589755087
39  197  4.11589755087
39  198  4.11589755087
39  199  4.11589755087
39  200  4.11589755087
39  201  4.11589755087
39  202  4.11589755087
39  203  4.11589755087
39  204  4.11589755087
39  205  4.11589755087
39  206  4.11589755087
39  207  4.11589755087
39  208  4.11499648833
39  299  5.76177918938
39  338  4.66406019383
40  190  4.11482994793
40  191  4.11589755087
40  192  4.11589755087
40  193  4.11589755087
40  194  4.11589755087
40  195  4.11589755087
40  196  4.11589755087
40  197  4.11589755087
40  198  4.11589755087
40  199  4.11589755087
40  200  4.11589755087
40  201  4.11589755087
40  202  4.11589755087
40  203  4.11589755087
40  204  4.11589755087
40  205  4.11589755087
40  206  4.11589755087
40  207  4.11589755087
40  208  4.11500541882
40  299  5.76834648015
41  26  4.31565959402
41  190  4.11488239318
41  191  4.11589755087
41  192  4.11589755087
41  193  4.11589755087
41  194  4.11589755087
41  195  4.11589755087
41  196  4.11589755087
41  197  4.11589755087
41  198  4.11589755087
41  199  4.11589755087
41  200  4.11589755087
41  201  4.11589755087
41  202  4.11589755087
41  203  4.11589755087
41  204  4.11589755087
41  205  4.11589755087
41  206  4.11589755087
41  207  4.11589755087
41  208  4.11496369525
41  299  5.87439734708
41  381  4.32945020193
42  190  4.1148480024
42  191  4.11589755087
42  192  4.11589755087
42  193  4.11589755087
42  194  4.11589755087
42  195  4.11589755087
42  196  4.11589755087
42  197  4.11589755087
42  198  4.11589755087
42  199  4.11589755087
42  200  4.11589755087
42  201  4.11589755087
42  202  4.11589755087
42  203  4.11589755087
42  204  4.11589755087
42  205  4.11589755087
42  206  4.11589755087
42  207  4.11589755087
42  208  4.1152557027
42  261  4.1252290458
42  299  5.85095011396
43  105  5.60846939518
43  106  4.18654491865
43  133  6.0580675239
43  190  4.1148624379
43  191  4.11589755087
43  192  4.11589755087
43  193  4.11589755087
43  194  4.11589755087
43  195  4.11589755087
43  196  4.11589755087
43  197  4.11589755087
43  198  4.11589755087
43  199  4.11589755087
43  200  4.11589755087
43  201  4.11589755087
43  202  4.11589755087
43  203  4.11589755087
43  204  4.11589755087
43  205  4.11589755087
43  206  4.11589755087
43  207  4.11589755087
43  208  4.11523803712
43  299  5.7779442918
43  437  4.44061520382
44  182  4.29164232666
44  190  4.11488154426
44  191  4.11589755087
44  192  4.11589755087
44  193  4.11589755087
44  194  4.11589755087
44  195  4.11589755087
44  196  4.11589755087
44  197  4.11589755087
44  198  4.11589755087
44  199  4.11589755087
44  200  4.11589755087
44  201  4.11589755087
44  202  4.11589755087
44  203  4.11589755087
44  204  4.11589755087
44  205  4.11589755087
44  206  4.11589755087
44  207  4.11589755087
44  208  4.1149349153
44  299  5.96474473756
45  190  4.11491436908
45  191  4.11589755087
45  192  4.11589755087
45  193  4.11589755087
45  194  4.11589755087
45  195  4.11589755087
45  196  4.11589755087
45  197  4.11589755087
45  198  4.11589755087
45  199  4.11589755087
45  200  4.11589755087
45  201  4.11589755087
45  202  4.11589755087
45  203  4.11589755087
45  204  4.11589755087
45  205  4.11589755087
45  206  4.11589755087
45  207  4.11589755087
45  208  4.11489109697
45  263  4.13375470407
45  299  5.88552510183
45  336  4.19117330806
45  381  5.83922891553
46  58  4.47241490592
46  190  4.11500057737
46  191  4.11589755087
46  192  4.11589755087
46  193  4.11589755087
46  194  4.11589755087
46  195  4.11589755087
46  196  4.11589755087
46  197  4.11589755087
46  198  4.11589755087
46  199  4.11589755087
46  200  4.11589755087
46  201  4.11589755087
46  202  4.11589755087
46  203  4.11589755087
46  204  4.11589755087
46  205  4.11589755087
46  206  4.11589755087
46  207  4.11589755087
46  208  4.11500293712
46  299  5.84461046421
47  190  4.11517775394
47  191  4.11589755087
47  192  4.11589755087
47  193  4.11589755087
47  194  4.11589755087
47  195  4.11589755087
47  196  4.11589755087
47  197  4.11589755087
47  198  4.11589755087
47  199  4.11589755087
47  200  4.11589755087
47  201  4.11589755087
47  202  4.11589755087
47  203  4.11589755087
47  204  4.11589755087
47  205  4.11589755087
47  206  4.11589755087
47  207  4.11589755087
47  208  4.11486907665
47  294  4.28631781454
47  299  5.84080774442
47  370  4.27792551444
48  190  4.11565082736
48  191  4.11589755087
48  192  4.11589755087
48  193  4.11589755087
48  194  4.11589755087
48  195  4.11589755087
48  196  4.11589755087
48  197  4.11589755087
48  198  4.11589755087
48  199  4.11589755087
48  200  4.11589755087
48  201  4.11589755087
48  202  4.11589755087
48  203  4.11589755087
48  204  4.11589755087
48  205  4.11589755087
48  206  4.11589755087
48  207  4.11589755087
48  208  4.11486727854
48  299  5.97446406978
48  356  5.63372257543
49  190  4.11494370082
49  191  4.11589755087
49  192  4.11589755087
49  193  4.11589755087
49  194  4.11589755087
49  195  4.11589755087
49  196  4.11589755087
49  197  4.11589755087
49  198  4.11589755087
49  199  4.11589755087
49  200  4.11589755087
49  201  4.11589755087
49  202  4.11589755087
49  203  4.11589755087
49  204  4.11589755087
49  205  4.11589755087
49  206  4.11589755087
49  207  4.11589755087
49  208  4.11490438889
49  240  5.05857228507
49  299  5.88337652597
49  435  4.46202261438
49  459  5.07865041808
50  190  4.11498514783
50  191  4.11589755087
50  192  4.11589755087
50  193  4.11589755087
50  194  4.11589755087
50  195  4.11589755087
50  196  4.11589755087
50  197  4.11589755087
50  198  4.11589755087
50  199  4.11589755087
50  200  4.11589755087
50  201  4.11589755087
50  202  4.11589755087
50  203  4.11589755087
50  204  4.11589755087
50  205  4.11589755087
50  206  4.11589755087
50  207  4.11589755087
50  208  4.11509861355
50  299  5.81140216789
50  400  4.65048682282
51  190  4.11499451152
51  191  4.11589755087
51  192  4.11589755087
51  193  4.11589755087
51  194  4.11589755087
51  195  4.11589755087
51  196  4.11589755087
51  197  4.11589755087
51  198  4.11589755087
51  199  4.11589755087
51  200  4.11589755087
51  201  4.11589755087
51  202  4.11589755087
51  203  4.11589755087
51  204  4.11589755087
51  205  4.11589755087
51  206  4.11589755087
51  207  4.11589755087
51  208  4.11501112955
51  299  5.83070901251
52  190  4.11491605406
52  191  4.11589755087
52  192  4.11589755087
52  193  4.11589755087
52  194  4.11589755087
52  195  4.11589755087
52  196  4.11589755087
52  197  4.11589755087
52  198  4.11589755087
52  199  4.11589755087
52  200  4.11589755087
52  201  4.11589755087
52  202  4.11589755087
52  203  4.11589755087
52  204  4.11589755087
52  205  4.11589755087
52  206  4.11589755087
52  207  4.11589755087
52  208  4.11506344797
52  299  5.73560954364
52  351  4.93487689519
52  493  4.59026281445
53  181  5.51276364522
53  190  4.11507365202
53  191  4.11589755087
53  192  4.11589755087
53  193  4.11589755087
53  194  4.11589755087
53  195  4.11589755087
53  196  4.11589755087
53  197  4.11589755087
53  198  4.11589755087
53  199  4.11589755087
53  200  4.11589755087
53  201  4.11589755087
53  202  4.11589755087
53  203  4.11589755087
53  204  4.11589755087
53  205  4.11589755087
53  206  4.11589755087
53  207  4.11589755087
53  208  4.11493360674
53  271  4.16174397595
53  299  5.80100629199
53  418  4.75570315578
54  88  4.86753066272
54  190  4.11525495079
54  191  4.11589755087
54  192  4.11589755087
54  193  4.11589755087
54  194  4.11589755087
54  195  4.11589755087
54  196  4.11589755087
54  197  4.11589755087
54  198  4.11589755087
54  199  4.11589755087
54  200  4.11589755087
54  201  4.11589755087
54  202  4.11589755087
54  203  4.11589755087
54  204  4.11589755087
54  205  4.11589755087
54  206  4.11589755087
54  207  4.11589755087
54  208  4.11485190765
54  299  5.84519230572
54  470  4.28370274767
55  190  4.11501505134
55  191  4.11589755087
55  192  4.11589755087
55  193  4.11589755087
55  194  4.11589755087
55  195  4.11589755087
55  196  4.11589755087
55  197  4.11589755087
55  198  4.11589755087
55  199  4.11589755087
55  200  4.11589755087
55  201  4.11589755087
55  202  4.11589755087
55  203  4.11589755087
55  204  4.11589755087
55  205  4.11589755087
55  206  4.11589755087
55  207  4.11589755087
55  208  4.1148799273
55  299  5.96088484407
56  190  4.11503901188
56  191  4.11589755087
56  192  4.11589755087
56  193  4.11589755087
56  194  4.11589755087
56  195  4.11589755087
56  196  4.11589755087
56  197  4.11589755087
56  198  4.11589755087
56  199  4.11589755087
56  200  4.11589755087
56  201  4.11589755087
56  202  4.11589755087
56  203  4.11589755087
56  204  4.11589755087
56  205  4.11589755087
56  206  4.11589755087
56  207  4.11589755087
56  208  4.11500204575
56  240  4.17622029458
56  299  5.79945840617
57  153  4.93359690701
57  190  4.1153846077
57  191  4.11589755087
57  192  4.11589755087
57  193  4.11589755087
57  194  4.11589755087
57  195  4.11589755087
